"Gift messages can't be used for an empty order. Create an order, add an item, and try again.","Gift messages can't be used for an empty order. Create an order, add an item, and try again."
"The gift message couldn't be added to the ""%1"" order item.","The gift message couldn't be added to the ""%1"" order item."
"Reward Points History","Reward Points History"
"Expired reward","Expired reward"
"No Data","No Data"
"Currency Amount","Currency Amount"
"Reward Points Threshold","Reward Points Threshold"
"Reward Points Cap","Reward Points Cap"
"Delete Orphan Points","Delete Orphan Points"
"Update Reward Points Balance","Update Reward Points Balance"
"Update Points","Update Points"
"Enter a negative number to subtract from the balance.","Enter a negative number to subtract from the balance."
"Reward Points Notifications","Reward Points Notifications"
"Subscribe for Balance Updates","Subscribe for Balance Updates"
"Subscribe for Points Expiration Notifications","Subscribe for Points Expiration Notifications"
"Reward Exchange Rates","Reward Exchange Rates"
"Add New Rate","Add New Rate"
"Edit Reward Exchange Rate","Edit Reward Exchange Rate"
"New Reward Exchange Rate","New Reward Exchange Rate"
"Reward Exchange Rate Information","Reward Exchange Rate Information"
Direction,Direction
"Use your reward points; %1 are available.","Use your reward points; %1 are available."
"This applies only to registered users and may vary when a user is logged in.","This applies only to registered users and may vary when a user is logged in."
"You removed the orphan points.","You removed the orphan points."
"Manage Reward Exchange Rates","Manage Reward Exchange Rates"
"You deleted the rate.","You deleted the rate."
"You saved the rate.","You saved the rate."
"Please enter all rate information.","Please enter all rate information."
"Please enter a positive integer number in the left rate field.","Please enter a positive integer number in the left rate field."
"Please enter a positive number in the right-side rate field.","Please enter a positive number in the right-side rate field."
"Please enter a positive integer number in the right-side rate field.","Please enter a positive integer number in the right-side rate field."
"Please enter a positive number in the left-side rate field.","Please enter a positive number in the left-side rate field."
"Sorry, but a rate for the same website, customer group and direction or covering rate already exists.","Sorry, but a rate for the same website, customer group and direction or covering rate already exists."
"You removed the reward points from this order.","You removed the reward points from this order."
"Reward points will not be used in this order.","Reward points will not be used in this order."
"You saved the settings.","You saved the settings."
"You unsubscribed.","You unsubscribed."
"You can't unsubscribed right now.","You can't unsubscribed right now."
"%1 Reward points (%2)","%1 Reward points (%2)"
"%1 Reward points","%1 Reward points"
"Updated by moderator","Updated by moderator"
"Refunded from order #%1","Refunded from order #%1"
"Points voided at order #%1 refund.","Points voided at order #%1 refund."
"The invitation to %1 converted into a customer.","The invitation to %1 converted into a customer."
"The invitation to %1 converted into an order.","The invitation to %1 converted into an order."
"Signed up for newsletter with email %1","Signed up for newsletter with email %1"
"Redeemed for order #%1","Redeemed for order #%1"
"Earned points for order #%1","Earned points for order #%1"
"Reverted from incomplete order #%1","Reverted from incomplete order #%1"
"Registered as customer","Registered as customer"
"For submitting a product review","For submitting a product review"
"Earned promotion extra points from order #%1","Earned promotion extra points from order #%1"
"%1 store reward points available (%2)","%1 store reward points available (%2)"
"%1 store reward points available","%1 store reward points available"
"%1 was deducted because of refund.","%1 was deducted because of refund."
"The action ID you enter must be a number.","The action ID you enter must be a number."
"You don't have enough reward points to pay for this purchase.","You don't have enough reward points to pay for this purchase."
"Points to Currency","Points to Currency"
"Currency to Points","Currency to Points"
Each,Each
"""Minimum Reward Points Balance"" should be either a positive number or left empty.","""Minimum Reward Points Balance"" should be either a positive number or left empty."
"""Cap Reward Points Balance"" should be either a positive number or left empty.","""Cap Reward Points Balance"" should be either a positive number or left empty."
"""Minimum Reward Points Balance"" should be less or equal to ""Cap Reward Points Balance"".","""Minimum Reward Points Balance"" should be less or equal to ""Cap Reward Points Balance""."
"Customer earned promotion extra %1.","Customer earned promotion extra %1."
"The customer earned %1 for this order.","The customer earned %1 for this order."
"Reward Points Balance","Reward Points Balance"
"upper boundary","upper boundary"
"Refund Reward Points","Refund Reward Points"
"Reward Points refunded to customer","Reward Points refunded to customer"
"Balance History","Balance History"
Points,Points
"Expires on %1","Expires on %1"
"There is no balance history.","There is no balance history."
